



 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;DISTRITO;TIPO;AUDIENCIA;
10471106;"El soplador de estrellas?, por Kermés Teatro";"";"1";"0";"";"";"2017-09-18 00:00:00.0";"2017-09-18 23:59:00.0";"18:00";"Sinopsis: El Soplador de Estrellas brinda un claro y profundo mensaje basado en el amor, los valores eternos y el cuidado de nuestro planeta";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0755b6008fe0e510VgnVCM1000001d4a900aRCRD";"Espronceda infantil";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0e25b6008fe0e510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=23881e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural José Espronceda (Tetuán)";"440367";"4477999";"40.44863106357685";"-3.7045265016586013";"TETUAN";"/contenido/actividades/CircoPerformanceTeatro";"/usuario/Niños";
10470483;"El teatro del arpa";"";"0";"0";"";"";"2017-09-17 00:00:00.0";"2017-09-17 23:59:00.0";"19:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=85e7c107ef90e510VgnVCM2000001f4a900aRCRD";"El teatro del arpa";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3057c107ef90e510VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/Musica";"";
10470482;"El teatro del arpa";"";"0";"0";"";"";"2017-09-10 00:00:00.0";"2017-09-10 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=54e7c107ef90e510VgnVCM2000001f4a900aRCRD";"El teatro del arpa";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3057c107ef90e510VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/Musica";"";
10470484;"El teatro del arpa";"";"0";"0";"";"";"2017-09-24 00:00:00.0";"2017-09-24 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3fd7c107ef90e510VgnVCM2000001f4a900aRCRD";"El teatro del arpa";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3057c107ef90e510VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/Musica";"";
10313938;"El último Moyano";"";"1";"1";"D";"";"2017-04-02 00:00:00.0";"2017-12-31 23:59:00.0";"13:00";"Magazine literario para la emisora municipal M21, en directo desde la Cuesta  Y, por supuesto, la grabación en vivo del programa de radio   El último Moyano  , magazine literario en clave de  western  para  M21 Radio , que contará con invitados como  Rubén Lardín ,  Sabina Urraca  y con un fin de fiesta muy espectacular el día 30 de junio: un show final con un invitado muy especial y música en directo.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1dd6a0013e14b510VgnVCM1000001d4a900aRCRD";"El último Moyano";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1236a0013e14b510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3dbbf8cb745d9510VgnVCM2000001f4a900aRCRD";"La 1 de Moyano";"441617";"4473676";"40.40977637506597";"-3.6893771841228897";"RETIRO";"/contenido/actividades/CineActividadesAudiovisuales";"";
10481100;"El viaje de la mota de polvo";"";"1";"0";"";"";"2017-10-28 00:00:00.0";"2017-10-28 23:59:00.0";"18:00";"Compañía: Dimusicuenta  Duración: 60 minutos  Público: A partir de 4 años  Sinopsis: Adaptación del cuento original ?La mota de polvo? de Fernando Palacios, estrenada en 1992. La protagonista de esta historia, es una mota de polvo solitaria en su pequeño país, donde no hay nada a excepción del silencio.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c8eed78a4c06e510VgnVCM2000001f4a900aRCRD";"Actividades infantiles Auditorio Carmen Laforet. Octubre 2017";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bf2ed78a4c06e510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fca22248514ae210VgnVCM1000000b205a0aRCRD";"Auditorio Carmen Laforet";"443677";"4481412";"40.47960826297022";"-3.665799020694628";"CIUDAD LINEAL";"/contenido/actividades/CircoPerformanceTeatro";"/usuario/Niños";
10465937;"El zorro cazado en su madriguera";"";"0";"0";"";"";"2017-09-22 00:00:00.0";"2017-09-22 23:59:00.0";"19:00";"Asociación Grupo Teatroscopia (Villanueva de la Cañada).";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1026d93af37cd510VgnVCM1000001d4a900aRCRD";"Teatro en Moratalaz";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c0a0bdcc67983510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f3073d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural el Torito (Moratalaz)";"445250";"4473240";"40.40609591857167";"-3.646536107063507";"MORATALAZ";"/contenido/actividades/CircoPerformanceTeatro";"";
10475439;"Elegantes y majos pasean por Madrid";"";"1";"0";"";"";"2017-09-17 00:00:00.0";"2017-09-17 23:59:00.0";"12:30";"Visitas guiadas a través de un itinerario que recorre la evolución de la moda madrileña con motivo de la celebración de Madrid es Moda.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a319f45994d3e510VgnVCM2000001f4a900aRCRD";"Elegantes y majos pasean por Madrid";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=98345053cec3e510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8f3079262ef5d010VgnVCM1000000b205a0aRCRD";"Museo de Historia de Madrid";"440659";"4475459";"40.42577054821346";"-3.700845660719608";"CENTRO";"/contenido/actividades/ExcursionesItinerariosVisitas";"";
10475433;"Elegantes y majos pasean por Madrid";"";"1";"0";"";"";"2017-09-14 00:00:00.0";"2017-09-14 23:59:00.0";"17:30";"Visitas guiadas a través de un itinerario que recorre la evolución de la moda madrileña con motivo de la celebración de Madrid es Moda.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9e68f45994d3e510VgnVCM2000001f4a900aRCRD";"Elegantes y majos pasean por Madrid";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=98345053cec3e510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8f3079262ef5d010VgnVCM1000000b205a0aRCRD";"Museo de Historia de Madrid";"440659";"4475459";"40.42577054821346";"-3.700845660719608";"CENTRO";"/contenido/actividades/ExcursionesItinerariosVisitas";"";
10475438;"Elegantes y majos pasean por Madrid";"";"1";"0";"";"";"2017-09-16 00:00:00.0";"2017-09-16 23:59:00.0";"12:30";"Visitas guiadas a través de un itinerario que recorre la evolución de la moda madrileña con motivo de la celebración de Madrid es Moda.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1bb8f45994d3e510VgnVCM2000001f4a900aRCRD";"Elegantes y majos pasean por Madrid";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=98345053cec3e510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8f3079262ef5d010VgnVCM1000000b205a0aRCRD";"Museo de Historia de Madrid";"440659";"4475459";"40.42577054821346";"-3.700845660719608";"CENTRO";"/contenido/actividades/ExcursionesItinerariosVisitas";"";
10439895;"Elena Fortún y su mundo";"";"1";"1";"L,M,X,J,V";"";"2017-03-01 00:00:00.0";"2017-10-01 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=106b0ed78015d510VgnVCM1000001d4a900aRCRD";"Elena Fortún y su mundo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=383f062ba566a510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ccbc3d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Histórica Municipal";"439832";"4475644";"40.42737760210632";"-3.7106116887809817";"CENTRO";"/contenido/actividades/Exposiciones";"";
10473908;"Elisa y el baúl de los recuerdos";"";"1";"0";"";"";"2017-09-23 00:00:00.0";"2017-09-23 23:59:00.0";"12:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=96affb4ba423e510VgnVCM1000001d4a900aRCRD";"Elisa y el baúl de los recuerdos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=187ffb4ba423e510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dbeab973f50e7310VgnVCM1000000b205a0aRCRD";"Centro Cultural Mercado de Ibiza (Retiro)";"442642";"4474600";"40.41817157699025";"-3.677392762224429";"RETIRO";"/contenido/actividades/CircoPerformanceTeatro";"/usuario/Niños";
10468310;"Eliseo Parra y las Piojas";"";"1";"0";"";"";"2017-09-22 00:00:00.0";"2017-09-22 23:59:00.0";"19:00";"Música folclórica de manos de un artista consagrado y maestro panderetero. Las Piojas son sus alumnas de canto y percusión tradicional. Su actuación y puesta en escena recuerda a las reuniones donde se disfrutaba cantando.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e5dbacba224fd510VgnVCM1000001d4a900aRCRD";"Viernes de música folk";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ff4bacba224fd510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=57b63d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural el Madroño (Vicálvaro)";"448466";"4473127";"40.405292721436055";"-3.6086161200017157";"VICALVARO";"/contenido/actividades/Musica/CantautorFolkCountry";"";
10474265;"Eliseo Parra y Las Piojas";"";"1";"0";"";"";"2017-09-15 00:00:00.0";"2017-09-15 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f9f928220133e510VgnVCM1000001d4a900aRCRD";"Eliseo Parra y Las Piojas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=06b928220133e510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fbd91e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Meseta de Orcasitas (Usera)";"439988";"4469239";"40.36968950845358";"-3.7081679144829076";"USERA";"/contenido/actividades/Musica/CantautorFolkCountry";"";
10474434;"Elle Belga";"";"1";"0";"";"";"2017-09-16 00:00:00.0";"2017-09-16 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a3d1977ec373e510VgnVCM2000001f4a900aRCRD";"Elle Belga";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=06b1977ec373e510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=30181e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Galileo (Chamberí)";"439851";"4476347";"40.43371190964793";"-3.7104543597957758";"CHAMBERI";"/contenido/actividades/Musica/CantautorFolkCountry";"";
10479893;"En construcción. La moda que se enseña";"";"1";"1";"L,M,X,J,V,S,D";"";"2017-09-08 00:00:00.0";"2017-09-26 23:59:00.0";"00:00";"Una muestra única para descubrir cómo se está construyendo el futuro de la moda nacional + Encuentro intergeneracional de creadoras.   Vestíbulo Auditorio      Lunes aSábado, 10?21 horas  Domingos, 10:30?14 horas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ef8e55a19bb5e510VgnVCM1000001d4a900aRCRD";"Madrid es Moda en Conde Duque";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=340d55a19bb5e510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Conde Duque";"439869";"4475716";"40.42802889001877";"-3.710182353581842";"CENTRO";"/contenido/actividades/Exposiciones";"";
10457097;"En la Tierra Media";"";"1";"0";"";"";"2017-09-16 00:00:00.0";"2017-09-16 23:59:00.0";"19:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e1fbd8bafbc9d510VgnVCM2000001f4a900aRCRD";"En la Tierra Media";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=52fda62e465ac510VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/ActividadesCalleArteUrbano";"/usuario/Niños";
10424973;"Enrique S. de San Pedro, Donde la ciudad termina";"";"1";"1";"M,X,J,V,S,D";"";"2017-07-07 00:00:00.0";"2017-10-15 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f99b961980d0d510VgnVCM1000001d4a900aRCRD";"Enrique S. de San Pedro, Donde la ciudad termina";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d729961980d0d510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD";"CentroCentro Cibeles de Cultura y Ciudadanía";"441386";"4474703";"40.419011767401095";"-3.692206111679657";"RETIRO";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
10481043;"Entremeses de Cervantes";"";"0";"0";"";"";"2017-09-23 00:00:00.0";"2017-09-23 23:59:00.0";"21:30";"A cargo de Corrales de Comedias.  Edad recomendada: a partir de 14 años.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=613cd3e5f906e510VgnVCM1000001d4a900aRCRD";"V edición de Teatro Clásico";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e3e421dc4131e510VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/CircoPerformanceTeatro";"";
10432562;"Entremeses de Cervantes, a cargo de Corrales de Comedias";"";"1";"0";"";"";"2017-09-23 00:00:00.0";"2017-09-23 23:59:00.0";"21:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0b5e3c30e403d510VgnVCM2000001f4a900aRCRD";"Entremeses de Cervantes, a cargo de Corrales de Comedias";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a6bd3c30e403d510VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/ActividadesCalleArteUrbano";"";
10237471;"Escenarios de novela negra en Suecia";"";"1";"1";"L,M,X,J,V";"";"2017-11-02 00:00:00.0";"2017-11-30 23:59:00.0";"00:00";"La novela negra sueca se ha convertido en un clásico moderno que se ha afianzado ya en el ámbito de la literatura como un valor seguro y un éxito mundial. A través de sus autores más señeros una serie de regiones, pueblos y ciudades del país escandinavo se han hecho célebres con estas novelas que, a la vez, analizan el modelo de vida sueco y  la psicología humana. Núcleos de población como Gotland, Fjällbacka, Ystad u Öland, entre otros, se nos muestran de la mano de escritores como Henning Mankell, Assa Larsson , Camilla Läckberg o Mari Jungstedt, por citar los más conocidos en nuestro país.  Gracias a la Embajada Sueca en Madrid podemos disfrutar en nuestra biblioteca de esta exposición, una forma de conocer el país, los pueblos y ciudades que han sido escenarios de reconocidas novelas del género.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8020f329f4799510VgnVCM2000001f4a900aRCRD";"Escenarios de novela negra en Suecia";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f05dfa3f7ae87510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d9a879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal La Chata (Carabanchel)";"437123";"4470774";"40.38330593504341";"-3.7420633861175796";"CARABANCHEL";"/contenido/actividades/Exposiciones";"";
10237411;"Escenarios de novela negra en Suecia";"";"1";"1";"L,M,X,J,V";"";"2017-09-04 00:00:00.0";"2017-09-29 23:59:00.0";"00:00";"La novela negra sueca se ha convertido en un clásico moderno que se ha afianzado ya en el ámbito de la literatura como un valor seguro y un éxito mundial. A través de sus autores más señeros una serie de regiones, pueblos y ciudades del país escandinavo se han hecho célebres con estas novelas que, a la vez, analizan el modelo de vida sueco y  la psicología humana. Núcleos de población como Gotland, Fjällbacka, Ystad u Öland, entre otros, se nos muestran de la mano de escritores como Henning Mankell, Assa Larsson , Camilla Läckberg o Mari Jungstedt, por citar los más conocidos en nuestro país.  Gracias a la Embajada Sueca en Madrid podemos disfrutar en nuestra biblioteca de esta exposición, una forma de conocer el país, los pueblos y ciudades que han sido escenarios de reconocidas novelas del género.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=535ff329f4799510VgnVCM2000001f4a900aRCRD";"Escenarios de novela negra en Suecia";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f05dfa3f7ae87510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=338879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal José Hierro (San Blas-Canillejas)";"448323";"4476237";"40.433291625973624";"-3.6105662311927453";"SAN BLAS-CANILLEJAS";"/contenido/actividades/Exposiciones";"";
10477259;"Escritura creativa: relato fantástico";"";"1";"1";"M";"";"2017-10-03 00:00:00.0";"2018-05-29 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0e888c94a715e510VgnVCM1000001d4a900aRCRD";"Escritura creativa: relato fantástico";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=91b7fc8e3215e510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro";"442454";"4474428";"40.4166091081099";"-3.6795930368034804";"RETIRO";"/contenido/actividades/CursosTalleres/Literatura";"";
10473130;"Escuela de guías";"";"1";"0";"";"";"2017-10-29 00:00:00.0";"2017-10-29 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f61a37ca54d2e510VgnVCM1000001d4a900aRCRD";"Escuela de guías";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f17937ca54d2e510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0a4492355c51c010VgnVCM2000000c205a0aRCRD";"Plaza Mayor";"440156";"4474266";"40.41498735934118";"-3.706662448203068";"CENTRO";"/contenido/actividades/CursosTalleres";"/usuario/Niños";
10473123;"Escuela de guías";"";"1";"0";"";"";"2017-09-17 00:00:00.0";"2017-09-17 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dac937ca54d2e510VgnVCM1000001d4a900aRCRD";"Escuela de guías";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f17937ca54d2e510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0a4492355c51c010VgnVCM2000000c205a0aRCRD";"Plaza Mayor";"440156";"4474266";"40.41498735934118";"-3.706662448203068";"CENTRO";"/contenido/actividades/CursosTalleres";"/usuario/Niños";
10473122;"Escuela de guías";"";"1";"0";"";"";"2017-09-10 00:00:00.0";"2017-09-10 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a7c937ca54d2e510VgnVCM1000001d4a900aRCRD";"Escuela de guías";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f17937ca54d2e510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0a4492355c51c010VgnVCM2000000c205a0aRCRD";"Plaza Mayor";"440156";"4474266";"40.41498735934118";"-3.706662448203068";"CENTRO";"/contenido/actividades/CursosTalleres";"/usuario/Niños";
10473124;"Escuela de guías";"";"1";"0";"";"";"2017-09-24 00:00:00.0";"2017-09-24 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a5c937ca54d2e510VgnVCM1000001d4a900aRCRD";"Escuela de guías";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f17937ca54d2e510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0a4492355c51c010VgnVCM2000000c205a0aRCRD";"Plaza Mayor";"440156";"4474266";"40.41498735934118";"-3.706662448203068";"CENTRO";"/contenido/actividades/CursosTalleres";"/usuario/Niños";
10473127;"Escuela de guías";"";"1";"0";"";"";"2017-10-01 00:00:00.0";"2017-10-01 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6f1a37ca54d2e510VgnVCM1000001d4a900aRCRD";"Escuela de guías";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f17937ca54d2e510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0a4492355c51c010VgnVCM2000000c205a0aRCRD";"Plaza Mayor";"440156";"4474266";"40.41498735934118";"-3.706662448203068";"CENTRO";"/contenido/actividades/CursosTalleres";"/usuario/Niños";
10473128;"Escuela de guías";"";"1";"0";"";"";"2017-10-15 00:00:00.0";"2017-10-15 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=591a37ca54d2e510VgnVCM1000001d4a900aRCRD";"Escuela de guías";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f17937ca54d2e510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0a4492355c51c010VgnVCM2000000c205a0aRCRD";"Plaza Mayor";"440156";"4474266";"40.41498735934118";"-3.706662448203068";"CENTRO";"/contenido/actividades/CursosTalleres";"/usuario/Niños";
